title,link,image,description,createdAt,category
iOS 13: Khắc phục lỗi không thể cài đặt bản cập nhật sau khi tải về,https://genk.vn/ios-13-khac-phuc-loi-khong-the-cai-dat-ban-cap-nhat-sau-khi-tai-ve-20191019145744566.chn,https://genk.mediacdn.vn/zoom/260_162/2019/10/19/ava-15714717162131982758243-crop-1571471814384916277371.jpg,Hướng dẫn bạn đọc cách khắc phục lỗi không thể cài đặt cập nhật sau khi tải về trên iOS 13.,4 năm trước,Thủ thuật
iOS 13: Cách đăng ký và sử dụng gói dịch vụ game Arcade của Apple,https://genk.vn/ios-13-cach-dang-ky-va-su-dung-goi-dich-vu-game-arcade-cua-apple-20191002092649358.chn,https://genk.mediacdn.vn/zoom/260_162/2019/10/2/ava-15699829403812002698415-crop-15699831333182076025033.jpeg,Hướng dẫn bạn đọc cách đăng ký và sử dụng gói dịch vụ game Arcade vừa ra mắt của Apple.,5 năm trước,Thủ thuật
iOS 13: Cách kích hoạt và sử dụng tính năng điều khiển bằng giọng nói,https://genk.vn/ios-13-cach-kich-hoat-va-su-dung-tinh-nang-dieu-khien-bang-giong-noi-20191007150946733.chn,https://genk.mediacdn.vn/zoom/260_162/2019/10/7/ava-15704355981031567928095-crop-1570435747920670703529.jpg,Hướng dẫn bạn đọc cách kích hoạt và sử dụng tính năng điều khiển bằng giọng nói (Voice Control) trong iOS 13.,5 năm trước,Thủ thuật
Những chiêu cứu cánh cần bỏ túi ngay khi đi du lịch với lũ bạn không biết chụp ảnh đẹp là gì,https://genk.vn/nhung-chieu-cuu-canh-can-bo-tui-ngay-khi-di-du-lich-voi-lu-ban-khong-biet-chup-anh-dep-la-gi-20191008122109936.chn,https://genk.mediacdn.vn/zoom/260_162/2019/10/8/samsung-galaxy-a50s-minh-duc-5-1570509991741367997962-crop-15705104348361068358589.jpg,Cuối cùng thì những chuyến du lịch đã không còn “khốn khố” vì lũ bạn “mù nhiếp ảnh” rồi.,5 năm trước,Mobile
iOS 13: Cách thêm tùy chọn kích hoạt nhanh Dark Mode vào Control Center,https://genk.vn/ios-13-cach-them-tuy-chon-kich-hoat-nhanh-dark-mode-vao-control-center-20190924213320436.chn,https://genk.mediacdn.vn/zoom/260_162/2019/9/24/ava-1569335428292568813588-crop-1569335551964279893029.jpg,Hướng dẫn bạn đọc cách làm thế nào để thêm tùy chọn kích hoạt nhanh Dark Mode vào Control Center trên iOS 13.,5 năm trước,Thủ thuật
Cách tiết kiệm dung lượng 3G/4G trên iPhone chạy iOS 13,https://genk.vn/cach-tiet-kiem-dung-luong-3g-4g-tren-iphone-chay-ios-13-20190922134938999.chn,https://genk.mediacdn.vn/zoom/260_162/2019/photo1569134839936-1569134840155-crop-15691349298181839777002.jpg,Bạn sử dụng gói dữ liệu di động (3G/4G) giới hạn và bạn muốn tiết kiệm dữ liệu để kéo dài thời gian sử dụng? Tính năng Low Data Mode (Chế độ dữ liệu thấp) trên iPhone sẽ giúp bạn.,5 năm trước,Mobile
"Mini-hack: Để tăng RAM trống, hãy thay thế ứng dụng thường bằng... Chrome",https://genk.vn/mini-hack-de-tang-ram-trong-hay-thay-the-ung-dung-thuong-bang-chrome-2019090517335664.chn,https://genk.mediacdn.vn/zoom/260_162/2019/9/5/1262497171475751057-1567679557323149794137-crop-15676795703532016616936.jpg,Dĩ nhiên là các trình duyệt khác cũng được.,5 năm trước,Thủ thuật
Những gợi ý giúp bài thuyết trình của bạn trên Google Slides càng thêm sinh động,https://genk.vn/nhung-goi-y-giup-bai-thuyet-trinh-cua-ban-tren-google-slides-cang-them-sinh-dong-20190908100542921.chn,https://genk.mediacdn.vn/zoom/260_162/2019/9/8/ava-15679116880001030534150-crop-15679119145192087427756.jpg,"Google Slides khá hữu ích và có thể thay thế PowerPoint trong nhiều trường hợp cấp bách, bạn nên thử đi.",5 năm trước,Thủ thuật
"Cách biến iPhone, iPad thành màn hình phụ cho Windows 10",https://genk.vn/cach-bien-iphone-ipad-thanh-man-hinh-phu-cho-windows-10-20190829155502573.chn,https://genk.mediacdn.vn/zoom/260_162/2019/8/29/ava-1567068687099140256251-crop-15670688763802038275870.jpg,Nếu có “dư” một chiếc iPhone hay iPad thì đây là cách tận dụng nó khá hợp lí.,5 năm trước,Thủ thuật
Bản cập nhật Windows 10 mới cho phép người dùng gõ tiếng Việt thoải mái mà không cần phần mềm thứ ba,https://genk.vn/ban-cap-nhat-windows-10-moi-cho-phep-nguoi-dung-go-tieng-viet-thoai-mai-ma-khong-can-phan-mem-thu-ba-20190827184926979.chn,https://genk.mediacdn.vn/zoom/260_162/2019/8/27/4497711vi4-2-15669063234901919198274-crop-15669065122221329966612.jpg,Đã có thể tạm biệt phần mềm gõ tiếng Việt vẫn dùng suốt chục năm nay chưa nhỉ?,5 năm trước,Tin ICT
Quản lý dữ liệu iPhone trên Windows hiệu quả và toàn diện hơn với iCareFone,https://genk.vn/quan-ly-du-lieu-iphone-tren-windows-hieu-qua-va-toan-dien-hon-voi-icarefone-2019082012162137.chn,https://genk.mediacdn.vn/zoom/260_162/2019/8/20/ava-1566277898646758194649-crop-1566278117477938224838.jpg,Nếu bạn đang tìm một giải pháp chuyên nghiệp và có thể thay thế iTunes thì iCareFone là gợi ý bạn nên thử.,5 năm trước,Thủ thuật
Cách cài đặt phiên bản Android 10 Q Beta trên các smartphone có hỗ trợ,https://genk.vn/cach-cai-dat-phien-ban-android-10-q-beta-tren-cac-smartphone-co-ho-tro-20190818094746198.chn,https://genk.mediacdn.vn/zoom/260_162/2019/8/18/ava-15660958923051337576802-crop-15660964308421994399118.jpg,"Ngày ra mắt chính thức của Android 10 Q đã rất gần kề, và đây là cách để bạn có thể trải nghiệm trước.",5 năm trước,Thủ thuật
Đây là những cách đơn giản giúp bảo vệ tài khoản Google mà bạn nên biết và sử dụng,https://genk.vn/day-la-nhung-cach-don-gian-giup-bao-ve-tai-khoan-google-ma-ban-nen-biet-va-su-dung-20190813122625718.chn,https://genk.mediacdn.vn/zoom/260_162/2019/8/13/ava-1565673639502794452249-crop-156567394097725955470.png,"Bạn có thể làm nhiều thứ với chỉ 01 tài khoản Google, và đây là cách để bảo vệ nó.",5 năm trước,Thủ thuật
Làm gì khi Game Bar không hoạt động trên Windows 10?,https://genk.vn/lam-gi-khi-game-bar-khong-hoat-dong-tren-windows-10-20190808150337265.chn,https://genk.mediacdn.vn/zoom/260_162/2019/8/8/ava-156525118288452728003-crop-15652513826551461052809.jpg,"Tính năng khá hữu ích của Windows 10 dành cho game thủ, nhưng nếu nó bị lỗi thì đây là bài viết bạn nên xem.",5 năm trước,Thủ thuật
5 Cách đơn giản để đồng bộ và quản lý dữ liệu Google Calendar trên Windows 10,https://genk.vn/5-cach-don-gian-de-dong-bo-va-quan-ly-du-lieu-google-calendar-tren-windows-10-20190120213632944.chn,https://genk.mediacdn.vn/zoom/260_162/2019/1/20/ava-1547994565821865628216-crop-15479949298061161634397.jpg,"Google Calendar khá tiện dụng, và đây là những gợi ý khai thác nó trên Windows 10.",5 năm trước,Thủ thuật
"iMyFone Fixppo, giải pháp khắc phục triệt để các lỗi cơ bản về Recovery cho iPhone",https://genk.vn/imyfone-fixppo-giai-phap-khac-phuc-triet-de-cac-loi-co-ban-ve-recovery-cho-iphone-20190716122859944.chn,https://genk.mediacdn.vn/zoom/260_162/2019/7/16/ava-15632547934541258001489-crop-15632549423082011852853.jpg,"Nếu iPhone của bạn đang gặp các lỗi về Recovery như treo táo, lỗi cập nhật,.. thì bạn nên thử qua iMyFone Fixppo.",5 năm trước,Thủ thuật
Cách tạo và đăng ảnh 3D lên Facebook mà không cần đến phần mềm hay thiết bị chuyên dụng,https://genk.vn/cach-tao-va-dang-anh-3d-len-facebook-ma-khong-can-den-phan-mem-hay-thiet-bi-chuyen-dung-20190718215224663.chn,https://genk.mediacdn.vn/zoom/260_162/2019/7/18/ava-1563461543787480674500-crop-15634615554511969469045.png,Hãy tạo cho bạn bè của bạn trên Facebook một sự bất ngờ nho nhỏ xem sao.,5 năm trước,Thủ thuật
LDPlayer – Lựa chọn giả lập Android cực nhẹ trên Windows 10,https://genk.vn/ldplayer-lua-chon-gia-lap-android-cuc-nhe-tren-windows-10-2019081013264825.chn,https://genk.mediacdn.vn/zoom/260_162/2019/8/10/ava-1565417891638156576739-crop-15654183529771974620430.jpg,Thêm một lựa chọn giả lập Android mới trên Windows 10 dành cho game thủ.,5 năm trước,Thủ thuật
Làm gì khi OneDrive trên Windows 10 gặp sự cố về đồng bộ?,https://genk.vn/lam-gi-khi-onedrive-tren-windows-10-gap-su-co-ve-dong-bo-20190804223623062.chn,https://genk.mediacdn.vn/zoom/260_162/2019/8/4/ava-15649327185631550340935-crop-15649329335642040851824.jpg,Nếu OneDrive trên máy tính Windows 10 của bạn đang… dở chứng thì bài viết này sẽ giúp bạn.,5 năm trước,Thủ thuật
Cách khôi phục các dữ liệu đã xóa trên iPhone,https://genk.vn/cach-khoi-phuc-cac-du-lieu-da-xoa-tren-iphone-20190802222349328.chn,https://genk.mediacdn.vn/zoom/260_162/2019/8/2/ava-15647588401251281849360-crop-1564759391268613384356.jpeg,"Bạn vô tình xóa mất tin nhắn, liên lạc, video hay hình ảnh trên iPhone? Đây là cách khôi phục lại chúng.",5 năm trước,Thủ thuật
Cách quay phim màn hình máy tính mà không cần dùng đến phần mềm hỗ trợ,https://genk.vn/cach-quay-phim-man-hinh-may-tinh-ma-khong-can-dung-den-phan-mem-ho-tro-20190722220208194.chn,https://genk.mediacdn.vn/zoom/260_162/2019/7/22/ava-15638075456541202312538-crop-15638077139851362255348.jpg,Bạn đang cần quay phim màn hình máy tính mà không biết nền cài đặt phần mềm? Đây là giải pháp,5 năm trước,Thủ thuật
"Dùng thử uCloude, dịch vụ lưu trữ miễn phí 15TB với tính năng chia sẻ dữ liệu bảo mật tự hủy",https://genk.vn/dung-thu-ucloude-dich-vu-luu-tru-mien-phi-15tb-voi-tinh-nang-chia-se-du-lieu-bao-mat-tu-huy-20190731133941765.chn,https://genk.mediacdn.vn/zoom/260_162/2019/7/31/ava-15645549776721045293898-crop-15645551228641487124846.jpg,"uCloude, lựa chọn đám mây mới cho nhu cầu lưu trữ và chia sẻ dữ liệu theo dạng bảo mật tự hủy.",5 năm trước,Thủ thuật
Mẹo so sánh website năm 2019 với google.com và facebook.com,https://genk.vn/meo-so-sanh-website-nam-2019-voi-googlecom-va-facebookcom-20190730221214109.chn,https://genk.mediacdn.vn/zoom/260_162/2019/2019-photo-1-15644753988041231289663-0-313-838-1655-crop-1564475445893-637001215342343750.jpg,"Cuộc chiến cam go giữa các website luôn là cuộc chiến không hồi kết, khó phân thắng bại, nếu không biết được chi tiết các vấn đề từ nội lực bên trong mỗi bên. Rất đơn giản, với Mẹo so sánh website năm 2019, dù bạn đem phân tích cả Google.com vs Facebook.com cũng không còn là việc quá khó.",5 năm trước,Thủ thuật
Cách ẩn hàng loạt ảnh riêng tư trên iPhone với Safe Pixel,https://genk.vn/cach-an-hang-loat-anh-rieng-tu-tren-iphone-voi-safe-pixel-20190726125420179.chn,https://genk.mediacdn.vn/zoom/260_162/2019/7/26/ava-1564120236030782701419-crop-15641204667101821615290.jpg,Nếu bạn đang cần “giấu” một số ảnh riêng tư trên iPhone thì Safe Pixel sẽ là gợi ý dành cho bạn.,5 năm trước,Thủ thuật
Cách sử dụng TuneYou để nghe hàng nghìn đài radio trực tuyến trên khắp thế giới,https://genk.vn/cach-su-dung-tuneyou-de-nghe-hang-nghin-dai-radio-truc-tuyen-tren-khap-the-gioi-20190717214829929.chn,https://genk.mediacdn.vn/zoom/260_162/2019/7/17/ava-15633747487371414137846-crop-1563374918661504158450.png,Bạn vẫn thích nghe radio? Và bạn muốn vừa làm việc vừa nghe nó? Đây sẽ là giải pháp dành cho bạn.,5 năm trước,Thủ thuật
Cách tự tạo phân vùng Recovery để khắc phục các sự cố khi cần trên Windows 10,https://genk.vn/cach-tu-tao-phan-vung-recovery-de-khac-phuc-cac-su-co-khi-can-tren-windows-10-20190619113906905.chn,https://genk.mediacdn.vn/zoom/260_162/2019/6/19/ava-15609187096371599969990-crop-1560919139500454417401.jpg,Việc tạo phân vùng Recovery có thể giúp bạn khắc phục được các sự cố về khởi động trên Windows 10.,5 năm trước,Thủ thuật
Cách sử dụng SendHub để chuyển dữ liệu từ máy tính sang iPhone,https://genk.vn/cach-su-dung-sendhub-de-chuyen-du-lieu-tu-may-tinh-sang-iphone-20190708221739382.chn,https://genk.mediacdn.vn/zoom/260_162/2019/7/8/ava-15625987683552073150163-crop-1562599058310605979718.jpg,Bạn đang cần chuyển dữ liệu từ máy tính sang iPhone mà không có cáp kết nối kế bên? Hãy thử qua SendHub.,5 năm trước,Thủ thuật
Cách làm nổi bật cuộc trò chuyện nhóm về chủ đề nào đó trên Instagram,https://genk.vn/cach-lam-noi-bat-cuoc-tro-chuyen-nhom-ve-chu-de-nao-do-tren-instagram-20190713122147069.chn,https://genk.mediacdn.vn/zoom/260_162/2019/7/13/ava-15629951271421307605179-crop-1562995318095625472573.jpg,"Instagram có hỗ trợ trò chuyện nhóm như các dịch vụ mạng xã hội khác, và đây là cách để sử dụng nó.",5 năm trước,Thủ thuật
Quản lý nhiều Facebook Page hiệu quả hơn với công cụ “chính chủ” Facebook Studio,https://genk.vn/quan-ly-nhieu-facebook-page-hieu-qua-hon-voi-cong-cu-chinh-chu-facebook-studio-20190714113142835.chn,https://genk.mediacdn.vn/zoom/260_162/2019/7/14/ava-15630785260371596539560-crop-1563078709294328936073.jpg,Thêm một công cụ khá hữu ích cho quản trị viên Facebook Page.,5 năm trước,Thủ thuật
Cách xem và thay đổi mật khẩu Wi-Fi đã kết nối trên máy tính Windows 10,https://genk.vn/cach-xem-va-thay-doi-mat-khau-wi-fi-da-ket-noi-tren-may-tinh-windows-10-20190703111537343.chn,https://genk.mediacdn.vn/zoom/260_162/2019/7/3/ava-15621270972231668477615-crop-15621273449842114216628.jpg,Nếu bạn đang muốn xem lại mật khẩu Wi-Fi đã kết nối trên Windows 10 thì đây là hướng dẫn dành cho bạn.,5 năm trước,Thủ thuật
Điểm qua 04 tính năng ẩn rất thú vị mà có thể bạn chưa biết của VLC Media Player,https://genk.vn/diem-qua-04-tinh-nang-an-rat-thu-vi-ma-co-the-ban-chua-biet-cua-vlc-media-player-20190621120342999.chn,https://genk.mediacdn.vn/zoom/260_162/2019/6/21/ava-1561093189492295936042-crop-1561093431924300594528.jpg,"Ngoài chơi nhạc và video, VLC Media Player còn chất chứa nhiều tính năng khác khá hay ho mà bạn nên thử qua.",5 năm trước,Thủ thuật
Hướng dẫn tra cứu điểm thi THPT Quốc gia 2019 nhanh nhất và chính xác nhất,https://genk.vn/huong-dan-tra-cuu-diem-thi-thpt-quoc-gia-2019-nhanh-nhat-va-chinh-xac-nhat-20190713234939507.chn,https://genk.mediacdn.vn/zoom/260_162/2019/7/13/photo-1-15630364244652037592748-crop-1563036508028235562032.jpg,"Đúng 0 giờ ngày 14/7, Bộ GD&ĐT sẽ chính thức công bố điểm thi THPT Quốc gia 2019, phụ huynh và thí sinh có thể tra cứu điểm thi bằng những cách dưới đây.",5 năm trước,Thủ thuật
Cách kích hoạt tính năng File History trên Windows 10 May 2019,https://genk.vn/cach-kich-hoat-tinh-nang-file-history-tren-windows-10-may-2019-20190712220057975.chn,https://genk.mediacdn.vn/zoom/260_162/2019/7/12/ava-1562943468038579032363-crop-15629436670931823800799.jpg,Một tính năng khá hay giúp người dùng dễ dàng khôi phục lại tình trạng dữ liệu mỗi khi cần trên Windows 10.,5 năm trước,Thủ thuật
"5 sai lầm nghiêm trọng khi sử dụng laptop khiến máy bị chậm, đơ, lag giảm 80% hiệu suất máy mà bạn không ngờ tới",https://genk.vn/5-sai-lam-nghiem-trong-khi-su-dung-laptop-khien-may-bi-cham-do-lag-giam-80-hieu-suat-may-ma-ban-khong-ngo-toi-20190709164334335.chn,https://genk.mediacdn.vn/zoom/260_162/2019/2019-photo-1-1562660828514849844283-0-0-375-600-crop-1562661045282-636982874144759687.jpg,"Có phải sau một thời gian sử dụng, laptop của bạn thường sẽ gặp phải các hiện tượng như máy nóng, chạy chậm, treo đơ, chạy ngắt, bàn phím chập chờn, chập phím… Bạn nghĩ rằng chỉ do lỗi Win hoặc phần cứng nào đó khiến bạn rất lo lắng đem máy đi sửa và thậm chí tiêu tốn rất nhiều tiền?",5 năm trước,Thủ thuật
Cách kích hoạt giao diện cửa sổ tìm kiếm mới trong Windows 10 May 2019,https://genk.vn/cach-kich-hoat-giao-dien-cua-so-tim-kiem-moi-trong-windows-10-may-2019-20190628094638858.chn,https://genk.mediacdn.vn/zoom/260_162/2019/6/28/ava-15616897215581267350104-crop-15616900078121178253861.jpg,"Một thay đổi đang được ẩn dấu trong Windows 10 May 2019, và đây là cách kích hoạt nó.",5 năm trước,Thủ thuật
Cách kích hoạt tính năng Tab Preview trên Google Chrome,https://genk.vn/cach-kich-hoat-tinh-nang-tab-preview-tren-google-chrome-20190702094834702.chn,https://genk.mediacdn.vn/zoom/260_162/2019/7/2/ava-1562035544022283313386-crop-156203572131298485683.jpg,Một tính năng khá hay mà Google đã ẩn ở trình duyệt Chrome phiên bản mới trên máy tính.,5 năm trước,Thủ thuật
"Cách sử dụng Bloom, dịch vụ lưu trữ đa năng với 30GB miễn phí cho mỗi tài khoản",https://genk.vn/cach-su-dung-bloom-dich-vu-luu-tru-da-nang-voi-30gb-mien-phi-cho-moi-tai-khoan-20190704221425752.chn,https://genk.mediacdn.vn/zoom/260_162/2019/7/4/ava-15622530448502074507693-crop-1562253268280262597910.png,"Với Bloom, bạn có thể sử dụng 30GB miễn phí để làm được khá nhiều thứ cho bản thân.",5 năm trước,Thủ thuật
Cách quản lý tin nhắn và hình ảnh từ smartphone bằng ứng dụng chính chủ từ Microsoft,https://genk.vn/cach-quan-ly-tin-nhan-va-hinh-anh-tu-smartphone-bang-ung-dung-chinh-chu-tu-microsoft-20190706122649163.chn,https://genk.mediacdn.vn/zoom/260_162/2019/7/6/ava-15623904904651680782692-crop-1562390804933692999163.png,"Cách sử dụng ứng dụng Your Phone trên Windows 10 May 2019 để nhận và gửi tin nhắn, hình ảnh từ Android.",5 năm trước,Thủ thuật
Reserved Storage trên Windows 10 May 2019 là gì? Có nên vô hiệu hóa nó hay không?,https://genk.vn/reserved-storage-tren-windows-10-may-2019-la-gi-co-nen-vo-hieu-hoa-no-hay-khong-20190626160346577.chn,https://genk.mediacdn.vn/zoom/260_162/2019/6/26/ava-1561539691477222948016-crop-1561539833486886661659.jpg,Cùng tìm hiểu tính năng Reserved Storage trên Windows 10 May 2019.,5 năm trước,Thủ thuật
9 công cụ phải có trên Google Chrome – Chúng sẽ thay đổi cách bạn duyệt web mãi mãi,https://genk.vn/9-cong-cu-phai-co-tren-google-chrome-chung-se-thay-doi-cach-ban-duyet-web-mai-mai-20190626155502108.chn,https://genk.mediacdn.vn/zoom/260_162/2019/photo1561539074263-1561539074536-crop-15615391513852030483599.jpg,"Tự động lưu mật khẩu, thay đổi hình nền tab mới, sửa lỗi chính tả, giúp tìm mã khuyến mãi, tự động ghi chú... là các tiện ích sẽ thay đổi trải nghiệm duyệt web của người dùng trong trình duyệt Chrome.",5 năm trước,Thủ thuật
Cách khắc phục lỗi Windows Spotlight ngưng làm việc trong Windows 10 May 2019,https://genk.vn/cach-khac-phuc-loi-windows-spotlight-ngung-lam-viec-trong-windows-10-may-2019-20190610111202577.chn,https://genk.mediacdn.vn/zoom/260_162/2019/6/10/ava-15601397163991281299105-crop-1560139924902833763680.jpg,Nếu bạn chọn Windows Spotlight cho Locksreen trên Windows 10 May 2019 thì chắc chắn sẽ có lúc nó… dở chứng. Và đây là cách khắc phục.,5 năm trước,Thủ thuật
Cách sử dụng tính năng mã hóa EFS cho thư mục và tập tin trên Windows 10 May 2019,https://genk.vn/cach-su-dung-tinh-nang-ma-hoa-efs-cho-thu-muc-va-tap-tin-tren-windows-10-may-2019-2019061122285003.chn,https://genk.mediacdn.vn/zoom/260_162/2019/6/11/ava-15602667111282021588299-crop-1560266938819903054337.jpg,Nếu bạn là người cẩn thận và quan tâm đến tính bảo mật dữ liệu trên Windows 10 thì bài viết này là dành cho bạn.,5 năm trước,Thủ thuật
Cách thay đổi ngôn ngữ hiển thị của Microsoft Office 2019,https://genk.vn/cach-thay-doi-ngon-ngu-hien-thi-cua-microsoft-office-2019-20190613112127671.chn,https://genk.mediacdn.vn/zoom/260_162/2019/6/13/ava-1560399373515498564047-crop-15603996724391882439022.jpg,Bạn đang muốn thay đổi ngôn ngữ hiển thị của Microsoft Office 2019? Đây là gợi ý dành cho bạn.,5 năm trước,Thủ thuật
Cách tạo danh thiếp bằng Microsoft Word dành cho người không chuyên,https://genk.vn/cach-tao-danh-thiep-bang-microsoft-word-danh-cho-nguoi-khong-chuyen-20190614224007296.chn,https://genk.mediacdn.vn/zoom/260_162/2019/6/14/ava-15605265637901600477015-crop-15605268017181994143551.jpg,Bạn đang muốn tạo nhanh một mẫu danh thiếp cho riêng mình nhưng không rành về thiết kế? Hãy để Microsoft Word giúp bạn.,5 năm trước,Thủ thuật
Giải pháp di chuyển toàn bộ mail từ Gmail cũ sang tài khoản mới,https://genk.vn/giai-phap-di-chuyen-toan-bo-mail-tu-gmail-cu-sang-tai-khoan-moi-20190608095821686.chn,https://genk.mediacdn.vn/zoom/260_162/2019/6/8/ava-1559962424070485573356-crop-1559962691945323320966.jpg,Bạn vừa tạo tài khoản Gmail mới và muốn chuyển mọi mail cũ vào nó? Đây là giải pháp dành cho bạn.,5 năm trước,Thủ thuật
Hướng dẫn cài đặt iOS 13 Developers Beta cho iPhone trên Windows,https://genk.vn/huong-dan-cai-dat-ios-13-developers-beta-cho-iphone-tren-windows-2019060417365803.chn,https://genk.mediacdn.vn/zoom/260_162/2019/6/4/ava-1559644355884385361127-crop-15596446153001073383151.jpg,Nếu bạn đang háo hức dùng thử phiên bản Beta đầu tiên của iOS 13 thì đây sẽ là gợi ý dành cho bạn.,5 năm trước,Thủ thuật
Cách khôi phục lại mật khẩu đăng nhập trên Windows 10 May 2019,https://genk.vn/cach-khoi-phuc-lai-mat-khau-dang-nhap-tren-windows-10-may-2019-20190603122536077.chn,https://genk.mediacdn.vn/zoom/260_162/2019/6/3/ava-1559539314343178987554-crop-1559539531667440410893.jpg,"Nếu chẳng may bạn quên mất mật khẩu đăng nhập trên Windows 10 May 2019, đây sẽ là giải pháp dành cho bạn.",5 năm trước,Thủ thuật
Cách kích hoạt và làm chủ tính năng tự động dọn dẹp trên Windows 10 May 2019,https://genk.vn/cach-kich-hoat-va-lam-chu-tinh-nang-tu-dong-don-dep-tren-windows-10-may-2019-20190529125516136.chn,https://genk.mediacdn.vn/zoom/260_162/2019/5/29/ava-1559108949422125346616-crop-15591092580821985407949.jpg,Tùy chọn mới giúp người dùng làm chủ các cài đặt liên quan đến dọn dẹp tự động được bổ sung trong Windows 10 May 2019.,5 năm trước,Thủ thuật
"Facebook cho phép người dùng chèn nhạc vào video trước khi đăng, và đây là cách sử dụng",https://genk.vn/facebook-cho-phep-nguoi-dung-chen-nhac-vao-video-truoc-khi-dang-va-day-la-cach-su-dung-20190602094755202.chn,https://genk.mediacdn.vn/zoom/260_162/2019/6/2/ava-15594434601721662558913-crop-15594436686751299586957.jpg,Thêm một tính năng mới khá hay ho mà Facebook vừa cập nhật đến người dùng.,5 năm trước,Thủ thuật
Cách kích hoạt và sử dụng Windows Sandbox trên Windows 10 May 2019,https://genk.vn/cach-kich-hoat-va-su-dung-windows-sandbox-tren-windows-10-may-2019-20190531102311608.chn,https://genk.mediacdn.vn/zoom/260_162/2019/5/31/ava-1559272020701358672666-crop-1559272935982945484621.jpg,"Windows Sandbox là một trong số những tính năng được cải tiến đáng kể ở Windows 10 May 2019, và đây là cách để kích hoạt nó.",5 năm trước,Thủ thuật
Cách sử dụng SetupDiag để chuẩn đoán và khắc phục lỗi cập nhật trên Windows 10,https://genk.vn/cach-su-dung-setupdiag-de-chuan-doan-va-khac-phuc-loi-cap-nhat-tren-windows-10-20190530092453874.chn,https://genk.mediacdn.vn/zoom/260_162/2019/5/30/ava-1559182825760992896642-crop-15591830453651478252852.jpg,"Nếu bạn không thể cập nhật Windows 10 lên phiên bản mới, hãy thử SetupDiag mà Microsoft tích hợp sẳn trên hệ điều hành.",5 năm trước,Thủ thuật
Gợi ý khắc phục lỗi không thể gửi được tin nhắn iMessage trên iPhone,https://genk.vn/goi-y-khac-phuc-loi-khong-the-gui-duoc-tin-nhan-imessage-tren-iphone-20190521184635397.chn,https://genk.mediacdn.vn/zoom/260_162/2019/5/21/ava-15584389335831593200327-crop-1558439119777323533945.jpg,Dùng iPhone mà không sử dụng iMessage thì quả là một thiếu sót.,5 năm trước,Thủ thuật
Những việc cần làm trước khi quyết định nâng cấp lên Windows 10 May 2019,https://genk.vn/nhung-viec-can-lam-truoc-khi-quyet-dinh-nang-cap-len-windows-10-may-2019-20190522094809975.chn,https://genk.mediacdn.vn/zoom/260_162/2019/5/22/ava-1558493014841537432996-crop-155849325399917586083.jpg,Cần chuẩn bị gì trước khi nâng cấp lên Windows 10 May 2019?,5 năm trước,Thủ thuật
Bạn sẽ không cần cài thêm bộ gõ tiếng Việt trên Windows 10 May 2019 làm gì nữa vì nó đã có sẳn,https://genk.vn/ban-se-khong-can-cai-them-bo-go-tieng-viet-tren-windows-10-may-2019-lam-gi-nua-vi-no-da-co-san-20190523115123116.chn,https://genk.mediacdn.vn/zoom/260_162/2019/5/23/ava-1558586814701549656879-crop-1558587035548832315791.jpg,"Windows 10 May 2019 chính thức hỗ trợ bộ gõ tiếng Việt, và đây là cách kích hoạt nó.",5 năm trước,Thủ thuật
Cách kích hoạt tính năng bài hát yêu thích trên trang Facebook cá nhân,https://genk.vn/cach-kich-hoat-tinh-nang-bai-hat-yeu-thich-tren-trang-facebook-ca-nhan-20190524182428104.chn,https://genk.mediacdn.vn/zoom/260_162/2019/5/24/ava-15586966898391255986254-crop-1558697019511854887101.jpg,Tính năng mới được Facebook thêm vào để người dùng tô điểm thêm nét sống động cho trang cá nhân của họ.,5 năm trước,Thủ thuật
"Trải nghiệm Windows 10 May 2019: Giao diện Light mới, hỗ trợ kiểu bàn phím Telex và nhiều thứ hay ho khác",https://genk.vn/trai-nghiem-windows-10-may-2019-giao-dien-light-moi-ho-tro-kieu-ban-phim-telex-va-nhieu-thu-hay-ho-khac-20190522221951022.chn,https://genk.mediacdn.vn/zoom/260_162/2019/5/22/ava-15585376143902055239875-crop-1558538334877545886343.jpg,"Windows 10 May 2019 đã chính thức được phát hành, và nó rất đáng để bạn quan tâm.",5 năm trước,Thủ thuật
"Windows 10 May 2019 đã được phát hành, và đây là những cách tải về chính thống bạn nên biết",https://genk.vn/windows-10-may-2019-da-duoc-phat-hanh-va-day-la-nhung-cach-tai-ve-chinh-thong-ban-nen-biet-20190522091833256.chn,https://genk.mediacdn.vn/zoom/260_162/2019/5/22/ava-1558491127804903206424-crop-15584914739461116279026.jpg,Nếu bạn vẫn chưa biết cách làm thế nào để tải về và cài đặt Windows 10 May 2019 thì hãy xem bài viết này.,5 năm trước,Thủ thuật
Mẹo chia sẻ nhanh dữ liệu ngay từ File Explorer trên Windows 10,https://genk.vn/meo-chia-se-nhanh-du-lieu-ngay-tu-file-explorer-tren-windows-10-20190512115026406.chn,https://genk.mediacdn.vn/zoom/260_162/2019/4/25/ava-15561600219082140754566-crop-1557636622739659779900.jpg,Khám phá 4 lựa chọn chia sẻ nhanh dữ liệu từ File Explorer trên Windows 10.,5 năm trước,Thủ thuật
